id_persona,CURP,nombre,apellido_paterno,apellido_materno,sexo,año_nacimiento,edad_censo_2020,estado,municipio,localidad,clave_geo,AGEB,MZA,lat,lon,nivel_educativo,estado_civil,num_dependientes,tipo_vivienda,acceso_agua,acceso_drenaje,acceso_electricidad,tiene_internet,tiene_computadora,hacinamiento_index,religion,habla_lengua_indigena
326,QWND760516HNLRJFXM9,José,Medina,Jiménez,Hombre,1976,44,Nuevo León,Guadalupe,Paseo de San Patricio,19026,1367,040,25.664214,-100.249015,Licenciatura,Soltero(a),1,Casa rentada,No,Sí,Sí,Sí,Sí,0.54,Católica,No
327,MQWP741028MNLCXFQR8,Patricia,Pérez,Álvarez,Mujer,1974,46,Nuevo León,García,Mitras Centro,19018,7643,025,25.801427,-100.587421,Primaria completa,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.63,Cristiana evangélica,No
328,MPXL740807MNLBXTCP3,Claudia,Medina,Ramos,Mujer,1974,46,Nuevo León,Juárez,Las Puentes,19031,4401,039,25.632605,-100.101508,Preparatoria,Casado(a),1,Casa rentada,Sí,Sí,Sí,Sí,Sí,3.94,Católica,No
329,MAAS680626HNLWDSTN2,Eduardo,García,Mendoza,Hombre,1968,52,Nuevo León,General Escobedo,Valle Oriente,19021,4821,025,25.789907,-100.331106,Primaria incompleta,Unión libre,1,Casa prestada,Sí,Sí,Sí,No,No,1.72,Católica,Sí
330,OZPB870617HNLMVVFR6,Marco,Castro,Jiménez,Hombre,1987,33,Nuevo León,Montemorelos,Colinas de San Jerónimo,19033,9986,020,25.202371,-99.837441,Secundaria,Soltero(a),3,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.49,Católica,No
331,HJFP910204MNLSPDJL1,Elena,Guerrero,Ruiz,Mujer,1991,29,Nuevo León,San Pedro Garza García,Colonia Centro,19041,8686,031,25.682006,-100.39529,Sin escolaridad,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,1.07,Testigo de Jehová,No
332,KTIA730313MNLBCHQB8,Natalia,Villarreal,García,Mujer,1973,47,Nuevo León,Monterrey,La Finca,19019,7528,042,25.67331,-100.301596,Preparatoria,Unión libre,0,Casa propia (crédito),Sí,Sí,Sí,No,No,3.63,Católica,No
333,VEWL740519MNLRFPZX2,Patricia,Jiménez,Ortiz,Mujer,1974,46,Nuevo León,Pesquería,Residencial San Agustín,19034,6639,010,25.758556,-99.998405,Secundaria,Divorciado(a),1,Casa rentada,Sí,Sí,Sí,No,Sí,3.92,Cristiana evangélica,No
334,SSVT930213MNLLZYGT0,Gabriela,Garza,Álvarez,Mujer,1993,27,Nuevo León,Ciénega de Flores,Las Puentes,19013,4125,023,25.998771,-100.165639,Secundaria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,No,Sí,3.42,Católica,No
335,ZKUJ621026MNLKJPVJ6,Paola,Gómez,Álvarez,Mujer,1962,58,Nuevo León,Apodaca,Valle Oriente,19006,7727,026,25.791591,-100.195457,Preparatoria,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,No,2.35,Católica,No
336,CNUO650126HNLMGHXZ9,Miguel,Cruz,Mendoza,Hombre,1965,55,Nuevo León,Apodaca,Contry,19006,8773,006,25.772385,-100.197999,Licenciatura,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,3.49,Católica,No
337,EAHO960824HNLPTWQS7,Fernando,Cruz,de León,Hombre,1996,24,Nuevo León,Monterrey,San Bernabé,19019,6709,029,25.695814,-100.335838,Primaria incompleta,Casado(a),0,Casa rentada,Sí,No,Sí,Sí,Sí,2.0,Católica,No
338,KIJS781211HNLDBYXG7,José,Díaz,Álvarez,Hombre,1978,42,Nuevo León,Monterrey,Colonia Centro,19019,3388,034,25.694443,-100.336379,Licenciatura,Soltero(a),1,Casa prestada,Sí,No,Sí,Sí,No,3.45,Católica,No
339,MNXV811010HNLVZDHR1,Sergio,López,Garza,Hombre,1981,39,Nuevo León,Guadalupe,Col. Obrera,19026,2712,015,25.690485,-100.268788,Posgrado,Casado(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,No,1.44,Católica,No
340,VOQR770508HNLLPSVK4,Alejandro,Díaz,González,Hombre,1977,43,Nuevo León,San Nicolás de los Garza,Contry,19039,7230,003,25.718809,-100.301069,Licenciatura,Casado(a),0,Casa propia (crédito),No,Sí,Sí,Sí,Sí,3.84,Católica,No
341,SOGG740801MNLNHBZS9,Gabriela,Ramírez,Guerrero,Mujer,1974,46,Nuevo León,García,Mitras Centro,19018,1027,034,25.814348,-100.600973,Técnico superior,Unión libre,2,Casa prestada,Sí,Sí,Sí,Sí,No,3.5,Católica,No
342,RYZN880806HNLJSTTB1,Ricardo,Garza,Ortiz,Hombre,1988,32,Nuevo León,San Nicolás de los Garza,Cumbres,19039,7447,024,25.708702,-100.323064,Preparatoria,Casado(a),3,Cuarto en vecindad,Sí,Sí,Sí,Sí,No,1.01,Católica,No
343,VGYS680107HNLZMNKT1,Roberto,Lara,Morales,Hombre,1968,52,Nuevo León,San Nicolás de los Garza,Residencial San Agustín,19039,8127,003,25.74231,-100.315844,Preparatoria,Casado(a),0,Casa rentada,No,Sí,Sí,Sí,No,2.2,Católica,Sí
344,VLJZ860816MNLCGTBJ4,Cristina,Treviño,Álvarez,Mujer,1986,34,Nuevo León,Monterrey,Col. Independencia,19019,3319,006,25.693721,-100.342254,Licenciatura,Unión libre,0,Casa propia (crédito),Sí,No,Sí,Sí,Sí,0.73,Católica,No
345,VECN670809HNLKWCGX8,Luis,Ruiz,Castro,Hombre,1967,53,Nuevo León,San Nicolás de los Garza,Residencial San Agustín,19039,4555,001,25.734714,-100.285936,Técnico superior,Soltero(a),4,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,1.66,Cristiana evangélica,No
346,ASHS891207HNLDCVKX4,Miguel,Jiménez,Salinas,Hombre,1989,31,Nuevo León,Guadalupe,La Finca,19026,1482,041,25.69767,-100.262689,Licenciatura,Casado(a),4,Casa propia (crédito),Sí,Sí,Sí,No,No,3.14,Católica,No
347,PQHT690402MNLVNGBT7,Valentina,Herrera,García,Mujer,1969,51,Nuevo León,Guadalupe,Residencial San Agustín,19026,2688,026,25.672632,-100.256886,Preparatoria,Soltero(a),1,Casa rentada,Sí,Sí,Sí,Sí,No,0.95,Católica,No
348,HCJL920723MNLNDXTG8,Elena,Álvarez,Torres,Mujer,1992,28,Nuevo León,Juárez,La Finca,19031,3462,046,25.64854,-100.081576,Preparatoria,Soltero(a),1,Casa rentada,Sí,No,Sí,Sí,No,3.32,Católica,No
349,QUCJ930719MNLHPJRB4,Karla,Ruiz,Flores,Mujer,1993,27,Nuevo León,San Pedro Garza García,El Mirador,19041,6504,033,25.670145,-100.384907,Preparatoria,Casado(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,4.04,Sin religión,No
350,LGFQ851028HNLCWXJT1,Héctor,Ruiz,Muñoz,Hombre,1985,35,Nuevo León,Guadalupe,San Bernabé,19026,6763,015,25.684989,-100.258019,Licenciatura,Casado(a),2,Casa rentada,Sí,Sí,Sí,No,Sí,1.31,Católica,No
351,BBXT891003MNLNFTPD9,Adriana,Álvarez,Rivera,Mujer,1989,31,Nuevo León,Guadalupe,Las Puentes,19026,7333,018,25.673625,-100.258851,Secundaria,Casado(a),2,Casa rentada,Sí,Sí,Sí,Sí,Sí,0.89,Cristiana evangélica,No
352,CQNP770202MNLMFTDF4,Brenda,Álvarez,Jiménez,Mujer,1977,43,Nuevo León,García,Colonia Centro,19018,8070,001,25.817327,-100.616293,Preparatoria,Casado(a),0,Cuarto en vecindad,Sí,Sí,Sí,Sí,No,0.65,Cristiana evangélica,No
353,FELC861015MNLWCXXV1,Karla,Vázquez,Longoria,Mujer,1986,34,Nuevo León,Monterrey,Valle Oriente,19019,4126,043,25.665848,-100.290793,Licenciatura,Unión libre,2,Casa prestada,Sí,Sí,Sí,Sí,Sí,1.24,Católica,No
354,FEAZ720305HNLLDVQS3,Manuel,Ortiz,Díaz,Hombre,1972,48,Nuevo León,Juárez,Contry,19031,2390,017,25.647396,-100.085758,Preparatoria,Soltero(a),2,Casa rentada,Sí,Sí,Sí,Sí,No,3.13,Católica,No
355,CJEI951003HNLWNGNC0,Eduardo,Ramírez,Guerrero,Hombre,1995,25,Nuevo León,Guadalupe,Las Puentes,19026,5867,045,25.633888,-100.248725,Primaria completa,Soltero(a),3,Casa prestada,Sí,Sí,Sí,Sí,No,0.53,Católica,No
356,VOCL741219HNLCRXBV3,José,Rivera,Herrera,Hombre,1974,46,Nuevo León,General Escobedo,Colinas de San Jerónimo,19021,4631,037,25.798939,-100.344331,Técnico superior,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.04,Católica,No
357,JNPA800906HNLNDDNV5,Sergio,Mendoza,Díaz,Hombre,1980,40,Nuevo León,Guadalupe,Col. Obrera,19026,1494,032,25.691754,-100.258394,Secundaria,Casado(a),1,Casa rentada,Sí,Sí,Sí,Sí,Sí,1.92,Sin religión,No
358,OAFF701114MNLBBPDL8,Rosa,Hernández,Rivera,Mujer,1970,50,Nuevo León,Carmen,Las Puentes,19011,4513,042,25.713065,-100.067554,Licenciatura,Divorciado(a),3,Casa propia pagada,Sí,Sí,Sí,No,Sí,2.15,Católica,Sí
359,VHSS941019HNLVDVCV3,Ricardo,Rivera,Ramírez,Hombre,1994,26,Nuevo León,Apodaca,La Finca,19006,8684,012,25.792279,-100.166327,Preparatoria,Soltero(a),3,Casa rentada,Sí,Sí,Sí,Sí,Sí,1.29,Católica,No
360,ANHY760209MNLYSCWZ9,Valentina,de León,Cavazos,Mujer,1976,44,Nuevo León,General Escobedo,San Bernabé,19021,9860,024,25.766091,-100.33401,Preparatoria,Soltero(a),4,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,3.18,Católica,No
361,BMOT690807HNLTGTZF2,Mario,Castro,Flores,Hombre,1969,51,Nuevo León,Apodaca,Col. Independencia,19006,2048,010,25.806418,-100.18579,Secundaria,Casado(a),2,Casa propia (crédito),Sí,Sí,Sí,Sí,No,1.3,Católica,No
362,ATSP730707MNLYWMBC0,Claudia,Medina,Flores,Mujer,1973,47,Nuevo León,General Escobedo,Residencial San Agustín,19021,2868,027,25.784264,-100.330824,Secundaria,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,0.74,Católica,No
363,RJNM630620HNLFRMBT3,Alejandro,Villarreal,Álvarez,Hombre,1963,57,Nuevo León,Monterrey,Colonia Centro,19019,4101,047,25.676565,-100.316362,Técnico superior,Casado(a),0,Casa prestada,Sí,Sí,Sí,Sí,Sí,3.2,Católica,No
364,CKVU960615HNLJKSXY0,Carlos,Hernández,Pérez,Hombre,1996,24,Nuevo León,Monterrey,Colinas de San Jerónimo,19019,5467,015,25.670477,-100.307463,Preparatoria,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.64,Católica,No
365,LHLM960808MNLCNLJG1,Claudia,Mendoza,Mendoza,Mujer,1996,24,Nuevo León,Juárez,El Mirador,19031,6941,036,25.633218,-100.073473,Secundaria,Soltero(a),0,Casa propia (crédito),Sí,Sí,No,Sí,Sí,2.42,Católica,No
366,EJOX690318HNLRFXQD8,Rodrigo,Hernández,Ramos,Hombre,1969,51,Nuevo León,Cadereyta Jiménez,Zona Industrial,19010,5508,027,25.592431,-100.000282,Preparatoria,Unión libre,1,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.03,Católica,No
367,AVNN811222MNLTVJXP5,Rosa,Sánchez,Vázquez,Mujer,1981,39,Nuevo León,Santa Catarina,Colinas de San Jerónimo,19046,8033,027,25.655892,-100.487754,Preparatoria,Casado(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,No,1.25,Católica,No
368,IYUC650401HNLMHXBP7,Luis,Treviño,Gómez,Hombre,1965,55,Nuevo León,Carmen,Colinas de San Jerónimo,19011,8129,037,25.701633,-100.05903,Preparatoria,Casado(a),2,Casa prestada,Sí,Sí,Sí,Sí,No,3.93,Católica,No
369,BJLY620814MNLNQRPK7,Valeria,Martínez,Ruiz,Mujer,1962,58,Nuevo León,General Escobedo,Col. Independencia,19021,9948,028,25.822017,-100.319556,Posgrado,Soltero(a),0,Casa rentada,No,Sí,Sí,Sí,Sí,3.17,Católica,No
370,GSXR640309HNLCXJHF2,Mario,Sánchez,de León,Hombre,1964,56,Nuevo León,Monterrey,San Bernabé,19019,3705,035,25.699555,-100.312895,Licenciatura,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.07,Católica,No
371,WFXI840319HNLJPJXG9,Mario,Cruz,Guerrero,Hombre,1984,36,Nuevo León,Monterrey,El Mirador,19019,2779,017,25.671853,-100.320133,Licenciatura,Divorciado(a),0,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.0,Católica,No
372,SMCP840222HNLLGFNZ8,Sergio,de León,Guerrero,Hombre,1984,36,Nuevo León,General Escobedo,Mitras Centro,19021,8331,006,25.823442,-100.355598,Licenciatura,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,Sí,1.54,Católica,No
373,NNPH860121MNLSLWDR8,Laura,Garza,Rivera,Mujer,1986,34,Nuevo León,Monterrey,Valle Norte,19019,9804,029,25.657651,-100.310047,Preparatoria,Casado(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,No,3.02,Católica,No
374,MGIS880426HNLZGRGH2,José,Guerrero,Cruz,Hombre,1988,32,Nuevo León,García,Cumbres,19018,8498,037,25.838345,-100.568178,Posgrado,Casado(a),1,Casa propia (crédito),Sí,Sí,Sí,No,No,2.69,Sin religión,No
375,WZRP790514MNLBWPVG8,Sofía,Martínez,Ramos,Mujer,1979,41,Nuevo León,San Pedro Garza García,Zona Industrial,19041,8456,032,25.650735,-100.411237,Preparatoria,Soltero(a),3,Casa rentada,Sí,Sí,Sí,No,Sí,4.14,Católica,No
376,NBIA790114MNLPTBQG9,Mariana,Herrera,Cruz,Mujer,1979,41,Nuevo León,Monterrey,Paseo de San Patricio,19019,5614,003,25.682551,-100.28333,Secundaria,Divorciado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,3.01,Católica,No
377,VWHI881007HNLTPFRV8,Diego,Vázquez,Longoria,Hombre,1988,32,Nuevo León,Monterrey,Valle Norte,19019,4014,001,25.680258,-100.305729,Secundaria,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.29,Católica,No
378,OBAT670322HNLCWLPR4,Javier,González,Mendoza,Hombre,1967,53,Nuevo León,Apodaca,Valle Norte,19006,8227,014,25.773949,-100.193018,Licenciatura,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,4.1,Católica,No
379,WBVQ700512MNLRNZMQ2,Verónica,Garza,Castro,Mujer,1970,50,Nuevo León,San Nicolás de los Garza,Paseo de San Patricio,19039,3613,047,25.735747,-100.321397,Preparatoria,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.45,Católica,No
380,MZGN670216MNLRZMCT7,Verónica,Pérez,Álvarez,Mujer,1967,53,Nuevo León,Juárez,Contry,19031,7101,019,25.637951,-100.123709,Licenciatura,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,No,Sí,3.27,Católica,No
381,ULMG610310MNLJSVWG4,Brenda,Pérez,Rodríguez,Mujer,1961,59,Nuevo León,San Pedro Garza García,Valle Oriente,19041,1355,028,25.676325,-100.40672,Secundaria,Soltero(a),4,Casa propia pagada,Sí,Sí,Sí,No,No,3.66,Católica,No
382,EIQZ720905HNLJTXLR4,Fernando,Muñoz,Reyes,Hombre,1972,48,Nuevo León,Juárez,Zona Industrial,19031,7061,009,25.66042,-100.100921,Preparatoria,Soltero(a),1,Casa rentada,Sí,Sí,Sí,No,No,0.6,Católica,No
383,ZSDR850208HNLPBNLF0,Alejandro,Martínez,Ramírez,Hombre,1985,35,Nuevo León,Monterrey,Colonia Centro,19019,9376,025,25.729944,-100.271049,Licenciatura,Soltero(a),1,Casa rentada,Sí,Sí,Sí,Sí,Sí,4.0,Católica,No
384,BFKH930322MNLDGYFN2,Mariana,de León,Hernández,Mujer,1993,27,Nuevo León,Apodaca,Col. Obrera,19006,1758,022,25.809662,-100.177437,Preparatoria,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.72,Sin religión,No
385,IMRY880117MNLFRWPJ0,Laura,Jiménez,Ortiz,Mujer,1988,32,Nuevo León,Juárez,Residencial San Agustín,19031,3368,026,25.636097,-100.082844,Licenciatura,Casado(a),3,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.67,Testigo de Jehová,No
386,WICF791226HNLNJMHT6,José,Jiménez,Garza,Hombre,1979,41,Nuevo León,Guadalupe,Colonia Centro,19026,7391,006,25.655464,-100.253681,Licenciatura,Soltero(a),3,Cuarto en vecindad,Sí,Sí,Sí,No,Sí,2.31,Católica,No
387,VSGE880519HNLFFYZY4,Mario,Gómez,González,Hombre,1988,32,Nuevo León,Guadalupe,Valle Norte,19026,3599,031,25.706718,-100.224417,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,No,Sí,3.92,Católica,No
388,ZSFW860110HNLFFYTQ0,Roberto,Flores,López,Hombre,1986,34,Nuevo León,Allende,Contry,19003,1223,012,25.278835,-99.834759,Secundaria,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,3.25,Sin religión,No
389,PXET820802MNLRHQRQ8,Isabella,Ruiz,Vázquez,Mujer,1982,38,Nuevo León,Juárez,Cumbres,19031,5709,041,25.667223,-100.061183,Secundaria,Soltero(a),0,Casa propia (crédito),Sí,No,Sí,Sí,No,2.7,Católica,No
390,JTCV690114MNLRPBNX0,Paola,Sánchez,de León,Mujer,1969,51,Nuevo León,Pesquería,Col. Independencia,19034,6857,044,25.73082,-100.001092,Secundaria,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.44,Testigo de Jehová,No
391,NDMY840907MNLPKDZM9,Valeria,Ortiz,Jiménez,Mujer,1984,36,Nuevo León,Monterrey,Zona Industrial,19019,1815,012,25.700209,-100.343841,Licenciatura,Unión libre,3,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,0.76,Católica,No
392,QPAK611218MNLZBFQY7,Laura,Torres,Castro,Mujer,1961,59,Nuevo León,Monterrey,Col. Independencia,19019,6530,029,25.684818,-100.330479,Preparatoria,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,1.98,Católica,No
393,MIRE881211MNLFGCCW7,Ximena,Torres,Castro,Mujer,1988,32,Nuevo León,Guadalupe,Colonia Centro,19026,8856,032,25.665455,-100.290309,Preparatoria,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,No,No,1.8,Testigo de Jehová,No
394,SYUY700328MNLSCCTQ7,Valeria,Lara,Martínez,Mujer,1970,50,Nuevo León,General Escobedo,Cumbres,19021,4182,026,25.794953,-100.328794,Secundaria,Soltero(a),3,Casa rentada,Sí,Sí,Sí,No,No,0.88,Católica,No
395,EYSF600909HNLVVLBT2,Manuel,Morales,Ortiz,Hombre,1960,60,Nuevo León,Monterrey,El Mirador,19019,8858,045,25.705139,-100.318482,Secundaria,Soltero(a),1,Casa rentada,Sí,Sí,Sí,Sí,Sí,1.15,Católica,No
396,MSHG821006MNLWFZNK6,Camila,Ramos,Ramírez,Mujer,1982,38,Nuevo León,García,Paseo de San Patricio,19018,4077,037,25.806631,-100.599528,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,3.92,Católica,No
397,XUQG650725MNLNXVTP0,Valeria,Salinas,Cavazos,Mujer,1965,55,Nuevo León,Monterrey,Zona Industrial,19019,3948,049,25.68068,-100.31113,Preparatoria,Casado(a),0,Casa prestada,Sí,Sí,Sí,Sí,Sí,0.88,Católica,No
398,MCXA761020HNLSXQXN1,Manuel,Villarreal,Longoria,Hombre,1976,44,Nuevo León,Juárez,Contry,19031,5164,040,25.639869,-100.105398,Secundaria,Soltero(a),3,Casa rentada,Sí,Sí,Sí,No,Sí,3.43,Católica,No
399,GVGU800420HNLXWZTH4,Antonio,González,Lara,Hombre,1980,40,Nuevo León,San Pedro Garza García,Colonia Centro,19041,7346,009,25.652811,-100.428396,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,No,Sí,Sí,1.67,Católica,No
400,XTWH951023HNLNWBKX1,Juan,de León,Rivera,Hombre,1995,25,Nuevo León,Monterrey,Zona Industrial,19019,3560,039,25.674878,-100.303977,Preparatoria,Soltero(a),2,Casa rentada,Sí,Sí,Sí,Sí,No,0.96,Católica,No
401,YUHE660103HNLTXZCL4,Carlos,Villarreal,Sánchez,Hombre,1966,54,Nuevo León,Monterrey,Colonia Centro,19019,3771,023,25.678758,-100.291282,Secundaria,Casado(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.15,Católica,No
402,MMSB791216MNLDJVWM4,Fernanda,Cavazos,Cavazos,Mujer,1979,41,Nuevo León,Juárez,Colinas de San Jerónimo,19031,9935,043,25.667291,-100.123761,Secundaria,Separado(a),1,Casa prestada,Sí,Sí,Sí,Sí,Sí,3.97,Católica,No
403,BUWN801222HNLXGZZD7,Juan,Vázquez,Ruiz,Hombre,1980,40,Nuevo León,San Pedro Garza García,La Finca,19041,2020,017,25.667806,-100.403419,Posgrado,Unión libre,0,Casa rentada,Sí,Sí,Sí,Sí,No,2.17,Católica,No
404,QNZZ960225MNLFKYXD9,Natalia,Lara,Díaz,Mujer,1996,24,Nuevo León,García,Contry,19018,3365,049,25.829319,-100.599111,Primaria incompleta,Casado(a),0,Casa rentada,Sí,No,Sí,Sí,No,3.01,Católica,No
405,BCHQ880209MNLBCFQR1,Rosa,Rodríguez,Longoria,Mujer,1988,32,Nuevo León,San Pedro Garza García,San Bernabé,19041,1010,048,25.650294,-100.401488,Técnico superior,Soltero(a),3,Casa rentada,Sí,Sí,Sí,Sí,No,2.46,Católica,No
406,UTAW680310MNLYKKDM4,Karla,Martínez,Hernández,Mujer,1968,52,Nuevo León,Guadalupe,Cumbres,19026,7276,015,25.668785,-100.24532,Licenciatura,Soltero(a),5,Casa propia pagada,Sí,Sí,Sí,Sí,No,4.08,Católica,No
407,IBZQ880516MNLCMYFK1,Sofía,Jiménez,Díaz,Mujer,1988,32,Nuevo León,Salinas Victoria,San Bernabé,19044,1677,001,26.002411,-100.315892,Posgrado,Divorciado(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,No,3.61,Católica,No
408,CXRU660615HNLWGYDM6,Manuel,Rodríguez,Ruiz,Hombre,1966,54,Nuevo León,General Escobedo,Zona Industrial,19021,7504,018,25.790771,-100.346969,Técnico superior,Soltero(a),3,Casa prestada,Sí,Sí,Sí,No,No,3.33,Católica,No
409,AMGB881220MNLSYGZQ2,Fernanda,Gómez,Salinas,Mujer,1988,32,Nuevo León,Monterrey,Mitras Centro,19019,6006,016,25.687327,-100.317664,Preparatoria,Soltero(a),1,Casa rentada,Sí,Sí,Sí,No,No,1.5,Católica,No
410,ZELO890819MNLBJFRR4,Ana,Cantú,Cantú,Mujer,1989,31,Nuevo León,Juárez,Paseo de San Patricio,19031,6514,030,25.632218,-100.074018,Secundaria,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,No,Sí,2.24,Cristiana evangélica,No
411,EBNS611214MNLFSWXL4,Paola,Torres,Rodríguez,Mujer,1961,59,Nuevo León,Pesquería,El Mirador,19034,7407,045,25.745018,-99.978,Preparatoria,Casado(a),1,Casa rentada,Sí,Sí,Sí,Sí,No,3.99,Católica,No
412,WFSE940405HNLCLKMC5,Ricardo,Álvarez,Ortiz,Hombre,1994,26,Nuevo León,Carmen,San Bernabé,19011,3136,033,25.704878,-100.060177,Posgrado,Casado(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,4.08,Católica,No
413,LPYV740216HNLVQDRK9,Salvador,Medina,Vázquez,Hombre,1974,46,Nuevo León,Salinas Victoria,Contry,19044,6195,035,26.030752,-100.27671,Secundaria,Separado(a),2,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.48,Sin religión,No
414,GNSU600316MNLKNCYK6,Karla,Rodríguez,Hernández,Mujer,1960,60,Nuevo León,General Escobedo,Col. Independencia,19021,8741,030,25.818653,-100.343427,Licenciatura,Soltero(a),4,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.32,Cristiana evangélica,No
415,OYSH811011MNLMJDBY0,Mariana,Cantú,Cruz,Mujer,1981,39,Nuevo León,Guadalupe,El Mirador,19026,5966,012,25.693762,-100.271884,Técnico superior,Soltero(a),3,Casa propia pagada,Sí,Sí,Sí,No,No,4.06,Católica,No
416,SASK961227HNLGTJKR7,Ernesto,Gómez,Ramírez,Hombre,1996,24,Nuevo León,General Escobedo,Paseo de San Patricio,19021,1241,009,25.790084,-100.325813,Licenciatura,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,1.59,Católica,No
417,HKBF670214HNLRZBFN1,Carlos,Longoria,Ortiz,Hombre,1967,53,Nuevo León,Guadalupe,Mitras Centro,19026,7882,032,25.675328,-100.271208,Secundaria,Divorciado(a),0,Casa rentada,Sí,Sí,Sí,No,No,3.8,Católica,No
418,VBPC651114HNLRGBTM4,Luis,Salinas,Treviño,Hombre,1965,55,Nuevo León,Monterrey,Mitras Centro,19019,6923,015,25.672235,-100.330206,Preparatoria,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.88,Católica,No
419,ETXU950215HNLRPNRD3,Rodrigo,Lara,Salinas,Hombre,1995,25,Nuevo León,Apodaca,Valle Norte,19006,1135,027,25.793412,-100.164345,Licenciatura,Casado(a),1,Casa rentada,Sí,Sí,Sí,Sí,Sí,0.76,Católica,No
420,ZZZV830606HNLWYRRR3,Mario,Jiménez,Treviño,Hombre,1983,37,Nuevo León,Monterrey,Valle Oriente,19019,6383,018,25.708968,-100.332254,Preparatoria,Soltero(a),0,Casa propia pagada,No,Sí,Sí,No,No,2.15,Católica,No
421,SJIM710819HNLBTZRV5,Carlos,Martínez,de León,Hombre,1971,49,Nuevo León,García,Contry,19018,3853,040,25.806075,-100.616578,Técnico superior,Separado(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,1.29,Testigo de Jehová,No
422,LKHC940910HNLHFLHH3,Rodrigo,Díaz,Reyes,Hombre,1994,26,Nuevo León,San Pedro Garza García,El Mirador,19041,1261,042,25.645462,-100.392309,Preparatoria,Casado(a),0,Casa rentada,Sí,No,Sí,Sí,No,2.87,Católica,No
423,NJXS950601HNLGVCMV7,Luis,Treviño,Vázquez,Hombre,1995,25,Nuevo León,García,Zona Industrial,19018,1394,034,25.81482,-100.614004,Preparatoria,Casado(a),1,Casa rentada,Sí,Sí,Sí,Sí,No,2.81,Cristiana evangélica,No
424,XQOO750127HNLLFPBD9,Héctor,Cavazos,Mendoza,Hombre,1975,45,Nuevo León,San Nicolás de los Garza,Cumbres,19039,4954,028,25.743821,-100.300655,Técnico superior,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.21,Católica,No
425,KNQC880113HNLSQYGX6,Juan,Treviño,Morales,Hombre,1988,32,Nuevo León,García,El Mirador,19018,8648,016,25.820595,-100.595477,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,1.99,Católica,No
426,OCZX901113HNLTRDGS4,Rafael,Castro,Castro,Hombre,1990,30,Nuevo León,Santiago,Colonia Centro,19048,7306,046,25.448412,-100.122017,Posgrado,Soltero(a),2,Casa prestada,Sí,Sí,Sí,Sí,No,2.27,Católica,No
